Forecast_Week,Store_ID,SKU_ID,unique_id,Geography,Region,Cluster,Ownership,Category,Sub_Category,Segment,Attribute_Claim,Brand,List_Price_USD,Unit_Cost_USD,LightGBM_Forecast,Forecast_Lower,Forecast_Upper,Final_Forecast,Selected_Model,Total_Sales,Total_Sales_Lower,Total_Sales_Upper,Total_Margin,Total_Margin_Lower,Total_Margin_Upper
2026-24,ST04,SKU0014,ST04_SKU0014,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Color Protection,VitalStrand,15.97,12.14,7.972517864394482,0.0007422382604607737,29.21389567920039,7.972517864394482,LightGBM,127.32,0.01,466.55,30.53,0.0,111.89
2026-25,ST04,SKU0014,ST04_SKU0014,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Color Protection,VitalStrand,15.97,12.14,10.538937614961986,0.0,31.85412496528027,10.538937614961986,LightGBM,168.31,0.0,508.71,40.36,0.0,122.0
2026-26,ST04,SKU0014,ST04_SKU0014,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Color Protection,VitalStrand,15.97,12.14,12.069217109795389,0.0,31.878880524670723,12.069217109795389,LightGBM,192.75,0.0,509.11,46.23,0.0,122.1
2026-27,ST04,SKU0014,ST04_SKU0014,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Color Protection,VitalStrand,15.97,12.14,9.769422054901916,0.2589029368235788,15.966793202242847,9.769422054901916,LightGBM,156.02,4.13,254.99,37.42,0.99,61.15
2026-28,ST04,SKU0014,ST04_SKU0014,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Color Protection,VitalStrand,15.97,12.14,9.769422054901916,1.5753662159295847,16.788508320126734,9.769422054901916,LightGBM,156.02,25.16,268.11,37.42,6.03,64.3
2026-23,ST04,SKU0015,ST04_SKU0015,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Color,Premium,Keratin,Velinea,43.21,29.81,416.5267213801329,267.46050812954127,551.0359351381069,416.5267213801329,LightGBM,17998.12,11556.97,23810.26,5581.46,3583.97,7383.88
2026-24,ST04,SKU0015,ST04_SKU0015,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Color,Premium,Keratin,Velinea,43.21,29.81,411.62521373119415,268.75955785308696,556.6847192617172,411.62521373119415,LightGBM,17786.33,11613.1,24054.35,5515.78,3601.38,7459.58
2026-25,ST04,SKU0015,ST04_SKU0015,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Color,Premium,Keratin,Velinea,43.21,29.81,407.34626552468313,267.33727544330833,563.7603459099951,407.34626552468313,LightGBM,17601.43,11551.64,24360.08,5458.44,3582.32,7554.39
2026-26,ST04,SKU0015,ST04_SKU0015,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Color,Premium,Keratin,Velinea,43.21,29.81,393.13515625074524,276.49076795425435,558.5447186542556,393.13515625074524,LightGBM,16987.37,11947.17,24134.72,5268.01,3704.98,7484.5
2026-27,ST04,SKU0015,ST04_SKU0015,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Color,Premium,Keratin,Velinea,43.21,29.81,426.7139678919555,275.5807332029955,549.7314990546851,426.7139678919555,LightGBM,18438.31,11907.84,23753.9,5717.97,3692.78,7366.4
2026-28,ST04,SKU0015,ST04_SKU0015,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Color,Premium,Keratin,Velinea,43.21,29.81,445.27575761977585,284.56402471731406,588.2886963319227,445.27575761977585,LightGBM,19240.37,12296.01,25419.95,5966.7,3813.16,7883.07
2026-23,ST04,SKU0016,ST04_SKU0016,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,40.39503917302648,7.3079036456245205,76.94931187362616,40.39503917302648,LightGBM,948.88,171.66,1807.54,407.99,73.81,777.19
2026-24,ST04,SKU0016,ST04_SKU0016,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,42.07146579787966,8.224972687854295,87.24590280975475,42.07146579787966,LightGBM,988.26,193.2,2049.41,424.92,83.07,881.18
2026-25,ST04,SKU0016,ST04_SKU0016,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,37.53173362982037,5.109971735845514,72.96622407156137,37.53173362982037,LightGBM,881.62,120.03,1713.98,379.07,51.61,736.96
2026-26,ST04,SKU0016,ST04_SKU0016,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,39.26700750340221,5.275378383302396,73.08401949848917,39.26700750340221,LightGBM,922.38,123.92,1716.74,396.6,53.28,738.15
2026-27,ST04,SKU0016,ST04_SKU0016,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,37.25932792216594,6.975792724240915,72.38573983908287,37.25932792216594,LightGBM,875.22,163.86,1700.34,376.32,70.46,731.1
2026-28,ST04,SKU0016,ST04_SKU0016,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,37.926795019314,9.390535302307313,72.23011684895246,37.926795019314,LightGBM,890.9,220.58,1696.69,383.06,94.84,729.52
2026-23,ST04,SKU0017,ST04_SKU0017,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,57.62907100925887,22.81974556446451,105.64655715569114,57.62907100925887,LightGBM,1041.93,412.58,1910.09,333.67,132.13,611.69
2026-24,ST04,SKU0017,ST04_SKU0017,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,62.05798293254543,23.388559371295997,122.0042609181033,62.05798293254543,LightGBM,1122.01,422.87,2205.84,359.32,135.42,706.4
2026-25,ST04,SKU0017,ST04_SKU0017,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,62.95735842550748,21.781607156142282,116.78281488007246,62.95735842550748,LightGBM,1138.27,393.81,2111.43,364.52,126.12,676.17
2026-26,ST04,SKU0017,ST04_SKU0017,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,65.85079786469207,21.78176995764811,119.77343667908664,65.85079786469207,LightGBM,1190.58,393.81,2165.5,381.28,126.12,693.49
2026-27,ST04,SKU0017,ST04_SKU0017,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,61.95852090936989,25.373964263027634,111.35271189584469,61.95852090936989,LightGBM,1120.21,458.76,2013.26,358.74,146.92,644.73
2026-28,ST04,SKU0017,ST04_SKU0017,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,66.54309155973084,26.652436652818178,116.03528900872702,66.54309155973084,LightGBM,1203.1,481.88,2097.92,385.28,154.32,671.84
2026-23,ST04,SKU0018,ST04_SKU0018,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,37.02133764032094,6.5494030362036755,62.371324403670286,37.02133764032094,LightGBM,561.61,99.35,946.17,140.31,24.82,236.39
2026-24,ST04,SKU0018,ST04_SKU0018,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,38.32804153499109,5.44382143173486,66.56252043591573,38.32804153499109,LightGBM,581.44,82.58,1009.75,145.26,20.63,252.27
2026-25,ST04,SKU0018,ST04_SKU0018,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,39.433667007085496,7.4912153177407514,78.10579416675425,39.433667007085496,LightGBM,598.21,113.64,1184.86,149.45,28.39,296.02
2026-26,ST04,SKU0018,ST04_SKU0018,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,33.14117524392257,3.353603831979079,76.9357683979521,33.14117524392257,LightGBM,502.75,50.87,1167.12,125.61,12.71,291.59
2026-27,ST04,SKU0018,ST04_SKU0018,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,32.635964033241024,4.1094549681405965,66.17172346516236,32.635964033241024,LightGBM,495.09,62.34,1003.83,123.69,15.57,250.79
2026-28,ST04,SKU0018,ST04_SKU0018,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,36.78365249252101,6.955901137437844,66.31082155235335,36.78365249252101,LightGBM,558.01,105.52,1005.94,139.41,26.36,251.32
2026-23,ST04,SKU0019,ST04_SKU0019,Southeast,Southeast,Emerging Growth,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,42.60490031997675,9.377868891769992,94.31739596267774,42.60490031997675,LightGBM,1115.82,245.61,2470.17,234.33,51.58,518.75
2026-24,ST04,SKU0019,ST04_SKU0019,Southeast,Southeast,Emerging Growth,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,38.32804153499109,6.384239751689287,68.15134432941404,38.32804153499109,LightGBM,1003.81,167.2,1784.88,210.8,35.11,374.83
2026-25,ST04,SKU0019,ST04_SKU0019,Southeast,Southeast,Emerging Growth,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,38.6702257865249,5.846273981377024,72.3543170554658,38.6702257865249,LightGBM,1012.77,153.11,1894.96,212.69,32.15,397.95
2026-26,ST04,SKU0019,ST04_SKU0019,Southeast,Southeast,Emerging Growth,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,37.52938541100867,7.168084463677706,74.13975760499996,37.52938541100867,LightGBM,982.89,187.73,1941.72,206.41,39.42,407.77
2026-27,ST04,SKU0019,ST04_SKU0019,Southeast,Southeast,Emerging Growth,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,35.87369080374167,5.886581817182932,68.9158682793173,35.87369080374167,LightGBM,939.53,154.17,1804.91,197.31,32.38,379.04
2026-28,ST04,SKU0019,ST04_SKU0019,Southeast,Southeast,Emerging Growth,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,37.25932792216594,8.8937286260221,69.54170210099214,37.25932792216594,LightGBM,975.82,232.93,1821.3,204.93,48.92,382.48
2026-23,ST04,SKU0020,ST04_SKU0020,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,15.107590616591475,0.0,41.13683314050914,15.107590616591475,LightGBM,214.98,0.0,585.38,49.4,0.0,134.52
2026-24,ST04,SKU0020,ST04_SKU0020,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,19.02582213613153,0.4956826290162916,48.34324285215539,19.02582213613153,LightGBM,270.74,7.05,687.92,62.21,1.62,158.08
2026-25,ST04,SKU0020,ST04_SKU0020,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,18.831295528494415,0.1575987452809287,50.55029576189765,18.831295528494415,LightGBM,267.97,2.24,719.33,61.58,0.52,165.3
2026-26,ST04,SKU0020,ST04_SKU0020,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,18.388986961363052,0.27971337532829327,42.33285867051618,18.388986961363052,LightGBM,261.68,3.98,602.4,60.13,0.91,138.43
2026-27,ST04,SKU0020,ST04_SKU0020,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,16.393406589789763,1.7394814626320143,36.0363962794348,16.393406589789763,LightGBM,233.28,24.75,512.8,53.61,5.69,117.84
2026-28,ST04,SKU0020,ST04_SKU0020,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,16.092175804190493,3.3875864294320586,39.14863018751118,16.092175804190493,LightGBM,228.99,48.21,557.09,52.62,11.08,128.02
2026-23,ST04,SKU0021,ST04_SKU0021,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,85.74007148897238,36.789188112913244,136.62613453828402,85.74007148897238,LightGBM,1717.37,736.89,2736.62,669.63,287.32,1067.05
2026-24,ST04,SKU0021,ST04_SKU0021,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,94.08888720372353,36.789188112913244,149.51743074658296,94.08888720372353,LightGBM,1884.6,736.89,2994.83,734.83,287.32,1167.73
2026-25,ST04,SKU0021,ST04_SKU0021,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,89.05113768538232,33.43564268240664,138.47290873821396,89.05113768538232,LightGBM,1783.69,669.72,2773.61,695.49,261.13,1081.47
2026-26,ST04,SKU0021,ST04_SKU0021,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,88.52088776092594,33.6556500445585,136.90331945186264,88.52088776092594,LightGBM,1773.07,674.12,2742.17,691.35,262.85,1069.21
2026-27,ST04,SKU0021,ST04_SKU0021,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,89.76031722181872,37.78928036200393,136.18086805015568,89.76031722181872,LightGBM,1797.9,756.92,2727.7,701.03,295.13,1063.57
2026-28,ST04,SKU0021,ST04_SKU0021,Southeast,Southeast,Emerging Growth,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,86.62637936394745,37.894433359443035,134.11500332072157,86.62637936394745,LightGBM,1735.13,759.03,2686.32,676.55,295.96,1047.44
2026-23,ST04,SKU0022,ST04_SKU0022,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,53.4718115427844,20.12240917479215,85.54118986628733,53.4718115427844,LightGBM,1328.77,500.04,2125.7,385.53,145.08,616.75
2026-24,ST04,SKU0022,ST04_SKU0022,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,53.770656914224354,19.435769812429033,92.36153273299016,53.770656914224354,LightGBM,1336.2,482.98,2295.18,387.69,140.13,665.93
2026-25,ST04,SKU0022,ST04_SKU0022,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,44.3448136429533,9.512404686732836,85.73221057241696,44.3448136429533,LightGBM,1101.97,236.38,2130.45,319.73,68.58,618.13
2026-26,ST04,SKU0022,ST04_SKU0022,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,47.009466157415076,11.539126304159234,102.53508267471142,47.009466157415076,LightGBM,1168.19,286.75,2548.0,338.94,83.2,739.28
2026-27,ST04,SKU0022,ST04_SKU0022,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,48.746589323587315,12.60717163118298,91.14831668347793,48.746589323587315,LightGBM,1211.35,313.29,2265.04,351.46,90.9,657.18
2026-28,ST04,SKU0022,ST04_SKU0022,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,48.24986196815736,14.678510284361012,90.76592291013196,48.24986196815736,LightGBM,1199.01,364.76,2255.53,347.88,105.83,654.42
2026-23,ST04,SKU0023,ST04_SKU0023,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,20.462443769218304,0.6624697081845259,53.33021844331377,20.462443769218304,LightGBM,325.35,10.53,847.95,68.34,2.21,178.12
2026-24,ST04,SKU0023,ST04_SKU0023,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,26.10487614294282,0.2845152130306101,53.300762750850105,26.10487614294282,LightGBM,415.07,4.52,847.48,87.19,0.95,178.02
2026-25,ST04,SKU0023,ST04_SKU0023,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,26.953520069070905,2.0221653039521583,59.01131476506582,26.953520069070905,LightGBM,428.56,32.15,938.28,90.02,6.75,197.1
2026-26,ST04,SKU0023,ST04_SKU0023,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,30.394676620050987,2.79531138118774,59.31709552758994,30.394676620050987,LightGBM,483.28,44.45,943.14,101.52,9.34,198.12
2026-27,ST04,SKU0023,ST04_SKU0023,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,34.952236259644685,4.718564372585928,59.26121353937807,34.952236259644685,LightGBM,555.74,75.03,942.25,116.74,15.76,197.93
2026-28,ST04,SKU0023,ST04_SKU0023,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,27.614620522445108,2.7610216478144913,56.67164817283029,27.614620522445108,LightGBM,439.07,43.9,901.08,92.23,9.22,189.28
2026-23,ST04,SKU0024,ST04_SKU0024,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,550.4091687146205,394.87632583417593,702.3408557404777,550.4091687146205,LightGBM,17365.41,12458.35,22158.85,5559.13,3988.25,7093.64
2026-24,ST04,SKU0024,ST04_SKU0024,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,569.0895108928437,367.9972761987064,715.6502184973763,569.0895108928437,LightGBM,17954.77,11610.31,22578.76,5747.8,3716.77,7228.07
2026-25,ST04,SKU0024,ST04_SKU0024,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,546.097170781356,371.70463792818174,739.5893666339421,546.097170781356,LightGBM,17229.37,11727.28,23334.04,5515.58,3754.22,7469.85
2026-26,ST04,SKU0024,ST04_SKU0024,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,537.6363962442047,351.8863024303964,709.6151198441098,537.6363962442047,LightGBM,16962.43,11102.01,22388.36,5430.13,3554.05,7167.11
2026-27,ST04,SKU0024,ST04_SKU0024,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,613.2409980788184,357.80750575441505,791.4289134363255,613.2409980788184,LightGBM,19347.75,11288.83,24969.58,6193.73,3613.86,7993.43
2026-28,ST04,SKU0024,ST04_SKU0024,Southeast,Southeast,Emerging Growth,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,566.6985913351522,379.4092871373261,787.2095862771193,566.6985913351522,LightGBM,17879.34,11970.36,24836.46,5723.66,3832.03,7950.82
2026-23,ST04,SKU0025,ST04_SKU0025,Southeast,Southeast,Emerging Growth,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,100.26549013532905,51.64339177422363,181.52560455608443,100.26549013532905,LightGBM,1674.43,862.44,3031.48,702.86,362.02,1272.49
2026-24,ST04,SKU0025,ST04_SKU0025,Southeast,Southeast,Emerging Growth,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,98.6698896583973,44.19018743725317,170.76490096125684,98.6698896583973,LightGBM,1647.79,737.98,2851.77,691.68,309.77,1197.06
2026-25,ST04,SKU0025,ST04_SKU0025,Southeast,Southeast,Emerging Growth,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,97.26829177128427,37.1921244485291,155.7247540640334,97.26829177128427,LightGBM,1624.38,621.11,2600.6,681.85,260.72,1091.63
2026-26,ST04,SKU0025,ST04_SKU0025,Southeast,Southeast,Emerging Growth,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,96.40652506882932,41.30139030296828,151.60735562153914,96.40652506882932,LightGBM,1609.99,689.73,2531.84,675.81,289.52,1062.77
2026-27,ST04,SKU0025,ST04_SKU0025,Southeast,Southeast,Emerging Growth,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,95.69300698420848,42.71168604704674,155.72315666950425,95.69300698420848,LightGBM,1598.07,713.29,2600.58,670.81,299.41,1091.62
2026-28,ST04,SKU0025,ST04_SKU0025,Southeast,Southeast,Emerging Growth,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,88.92001431614815,43.54256907742739,139.00979067723006,88.92001431614815,LightGBM,1484.96,727.16,2321.46,623.33,305.23,974.46
2026-23,ST04,SKU0026,ST04_SKU0026,Southeast,Southeast,Emerging Growth,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,146.94815427493504,81.1044700460507,239.49665176246324,146.94815427493504,LightGBM,2866.96,1582.35,4672.58,859.65,474.46,1401.06
2026-24,ST04,SKU0026,ST04_SKU0026,Southeast,Southeast,Emerging Growth,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,149.3622385378698,80.8780452509615,236.89688481789526,149.3622385378698,LightGBM,2914.06,1577.93,4621.86,873.77,473.14,1385.85
2026-25,ST04,SKU0026,ST04_SKU0026,Southeast,Southeast,Emerging Growth,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,152.2263359698468,84.91410584657783,245.7957009865832,152.2263359698468,LightGBM,2969.94,1656.67,4795.47,890.52,496.75,1437.9
2026-26,ST04,SKU0026,ST04_SKU0026,Southeast,Southeast,Emerging Growth,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,153.75070922585095,82.85716533562508,244.05979002265772,153.75070922585095,LightGBM,2999.68,1616.54,4761.61,899.44,484.71,1427.75
2026-27,ST04,SKU0026,ST04_SKU0026,Southeast,Southeast,Emerging Growth,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,148.28456781453968,75.12668106272227,246.68029824765262,148.28456781453968,LightGBM,2893.03,1465.72,4812.73,867.46,439.49,1443.08
2026-28,ST04,SKU0026,ST04_SKU0026,Southeast,Southeast,Emerging Growth,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,166.45799421881395,75.7001833455086,255.80284388522603,166.45799421881395,LightGBM,3247.6,1476.91,4990.71,973.78,442.85,1496.45
