Year_WK,Store_ID,SKU_ID,Quantity_Sold,Quantity_Available
2026-05,ST03,SKU0021,45,140
2026-06,ST03,SKU0021,59,77
2026-07,ST03,SKU0021,106,11
2026-08,ST03,SKU0021,62,323
2026-09,ST03,SKU0021,162,259
2026-10,ST03,SKU0021,38,184
2026-11,ST03,SKU0021,103,119
2026-12,ST03,SKU0021,83,52
2026-13,ST03,SKU0021,58,358
2026-14,ST03,SKU0021,112,294
2026-15,ST03,SKU0021,137,238
2026-16,ST03,SKU0021,97,169
2026-17,ST03,SKU0021,120,108
2026-18,ST03,SKU0021,111,45
2026-19,ST03,SKU0021,44,152
2026-20,ST03,SKU0021,68,85
2026-21,ST03,SKU0021,64,18
2026-22,ST03,SKU0021,81,306
2025-22,ST03,SKU0022,4,118
2025-23,ST03,SKU0022,24,62
2025-24,ST03,SKU0022,11,4
2025-25,ST03,SKU0022,12,156
2025-26,ST03,SKU0022,18,100
2025-27,ST03,SKU0022,4,46
2025-28,ST03,SKU0022,21,196
2025-29,ST03,SKU0022,14,139
2025-30,ST03,SKU0022,8,78
2025-31,ST03,SKU0022,48,19
2025-32,ST03,SKU0022,10,168
2025-33,ST03,SKU0022,26,102
2025-34,ST03,SKU0022,27,42
2025-35,ST03,SKU0022,42,197
2025-36,ST03,SKU0022,33,144
2025-37,ST03,SKU0022,18,83
2025-38,ST03,SKU0022,35,30
2025-39,ST03,SKU0022,29,159
2025-40,ST03,SKU0022,13,105
2025-41,ST03,SKU0022,20,48
2025-42,ST03,SKU0022,52,206
2025-43,ST03,SKU0022,38,149
2025-44,ST03,SKU0022,22,95
2025-45,ST03,SKU0022,27,43
2025-46,ST03,SKU0022,25,192
2025-47,ST03,SKU0022,15,134
2025-48,ST03,SKU0022,46,73
2025-49,ST03,SKU0022,18,17
2025-50,ST03,SKU0022,18,163
2025-51,ST03,SKU0022,17,106
2025-52,ST03,SKU0022,19,46
2026-01,ST03,SKU0022,58,223
2026-02,ST03,SKU0022,32,161
2026-03,ST03,SKU0022,87,104
2026-04,ST03,SKU0022,80,64
2026-05,ST03,SKU0022,124,8
2026-06,ST03,SKU0022,108,161
2026-07,ST03,SKU0022,23,103
2026-08,ST03,SKU0022,53,44
2026-09,ST03,SKU0022,76,204
2026-10,ST03,SKU0022,38,142
2026-11,ST03,SKU0022,32,86
2026-12,ST03,SKU0022,44,32
2026-13,ST03,SKU0022,58,206
2026-14,ST03,SKU0022,122,150
2026-15,ST03,SKU0022,30,91
2026-16,ST03,SKU0022,65,34
2026-17,ST03,SKU0022,24,181
2026-18,ST03,SKU0022,133,122
2026-19,ST03,SKU0022,53,67
2026-20,ST03,SKU0022,13,1
2026-21,ST03,SKU0022,118,156
2026-22,ST03,SKU0022,79,94
2025-22,ST03,SKU0023,0,0
2025-23,ST03,SKU0023,0,0
2025-24,ST03,SKU0023,0,0
2025-25,ST03,SKU0023,0,0
2025-26,ST03,SKU0023,0,0
2025-27,ST03,SKU0023,0,0
2025-28,ST03,SKU0023,0,0
2025-29,ST03,SKU0023,0,0
2025-30,ST03,SKU0023,0,0
2025-31,ST03,SKU0023,0,0
2025-32,ST03,SKU0023,0,0
2025-33,ST03,SKU0023,0,0
2025-34,ST03,SKU0023,0,0
2025-35,ST03,SKU0023,0,0
2025-36,ST03,SKU0023,0,0
2025-37,ST03,SKU0023,0,0
2025-38,ST03,SKU0023,0,0
2025-39,ST03,SKU0023,0,0
2025-40,ST03,SKU0023,0,0
2025-41,ST03,SKU0023,0,0
2025-42,ST03,SKU0023,0,0
2025-43,ST03,SKU0023,0,0
2025-44,ST03,SKU0023,0,0
2025-45,ST03,SKU0023,0,0
2025-46,ST03,SKU0023,0,0
2025-47,ST03,SKU0023,0,0
2025-48,ST03,SKU0023,0,0
2025-49,ST03,SKU0023,0,0
2025-50,ST03,SKU0023,0,0
2025-51,ST03,SKU0023,0,0
2025-52,ST03,SKU0023,0,0
2026-01,ST03,SKU0023,0,0
2026-02,ST03,SKU0023,26,0
2026-03,ST03,SKU0023,7,0
2026-04,ST03,SKU0023,12,0
2026-05,ST03,SKU0023,0,0
2026-06,ST03,SKU0023,24,0
2026-07,ST03,SKU0023,17,0
2026-08,ST03,SKU0023,6,0
2026-09,ST03,SKU0023,0,0
2026-10,ST03,SKU0023,0,0
2026-11,ST03,SKU0023,11,0
2026-12,ST03,SKU0023,5,0
2026-13,ST03,SKU0023,0,0
2026-14,ST03,SKU0023,33,0
2026-15,ST03,SKU0023,10,0
2026-16,ST03,SKU0023,7,0
2026-17,ST03,SKU0023,0,0
2026-18,ST03,SKU0023,7,0
2026-19,ST03,SKU0023,0,0
2026-20,ST03,SKU0023,0,0
2026-21,ST03,SKU0023,0,0
2026-22,ST03,SKU0023,0,0
2025-22,ST03,SKU0024,54,2115
2025-23,ST03,SKU0024,611,1537
2025-24,ST03,SKU0024,275,961
2025-25,ST03,SKU0024,676,405
2025-26,ST03,SKU0024,490,1955
2025-27,ST03,SKU0024,902,1393
2025-28,ST03,SKU0024,358,842
2025-29,ST03,SKU0024,812,331
2025-30,ST03,SKU0024,503,2014
2025-31,ST03,SKU0024,414,1421
2025-32,ST03,SKU0024,439,875
2025-33,ST03,SKU0024,499,284
2025-34,ST03,SKU0024,484,1861
2025-35,ST03,SKU0024,460,1286
2025-36,ST03,SKU0024,827,651
2025-37,ST03,SKU0024,606,81
2025-38,ST03,SKU0024,420,1602
2025-39,ST03,SKU0024,425,973
2025-40,ST03,SKU0024,450,429
2025-41,ST03,SKU0024,538,2057
2025-42,ST03,SKU0024,325,1468
2025-43,ST03,SKU0024,708,901
2025-44,ST03,SKU0024,592,296
2025-45,ST03,SKU0024,463,2140
2025-46,ST03,SKU0024,249,1625
2025-47,ST03,SKU0024,447,1097
2025-48,ST03,SKU0024,489,500
2025-49,ST03,SKU0024,560,2026
2025-50,ST03,SKU0024,504,1476
2025-51,ST03,SKU0024,465,899
2025-52,ST03,SKU0024,855,343
2026-01,ST03,SKU0024,479,2110
2026-02,ST03,SKU0024,336,1534
2026-03,ST03,SKU0024,450,967
2026-04,ST03,SKU0024,541,421
2026-05,ST03,SKU0024,493,2005
2026-06,ST03,SKU0024,578,1381
2026-07,ST03,SKU0024,610,1402
2026-08,ST03,SKU0024,466,1684
2026-09,ST03,SKU0024,723,1138
2026-10,ST03,SKU0024,610,1395
2026-11,ST03,SKU0024,450,848
2026-12,ST03,SKU0024,497,316
2026-13,ST03,SKU0024,631,2006
2026-14,ST03,SKU0024,370,73
2026-15,ST03,SKU0024,569,1733
2026-16,ST03,SKU0024,507,1059
2026-17,ST03,SKU0024,566,492
2026-18,ST03,SKU0024,457,2183
2026-19,ST03,SKU0024,588,1678
2026-20,ST03,SKU0024,598,1148
2026-21,ST03,SKU0024,603,536
2026-22,ST03,SKU0024,550,1807
2025-22,ST03,SKU0025,26,340
2025-23,ST03,SKU0025,88,241
2025-24,ST03,SKU0025,32,141
2025-25,ST03,SKU0025,83,31
2025-26,ST03,SKU0025,91,351
2025-27,ST03,SKU0025,96,247
2025-28,ST03,SKU0025,72,147
2025-29,ST03,SKU0025,70,35
2025-30,ST03,SKU0025,48,326
2025-31,ST03,SKU0025,35,220
2025-32,ST03,SKU0025,113,127
2025-33,ST03,SKU0025,29,19
2025-34,ST03,SKU0025,89,326
2025-35,ST03,SKU0025,100,222
2025-36,ST03,SKU0025,124,121
2025-37,ST03,SKU0025,77,19
2025-38,ST03,SKU0025,40,323
2025-39,ST03,SKU0025,36,227
2025-40,ST03,SKU0025,52,118
2025-41,ST03,SKU0025,60,15
2025-42,ST03,SKU0025,56,302
2025-43,ST03,SKU0025,31,215
2025-44,ST03,SKU0025,64,117
2025-45,ST03,SKU0025,59,20
2025-46,ST03,SKU0025,84,331
2025-47,ST03,SKU0025,87,226
2025-48,ST03,SKU0025,63,129
2025-49,ST03,SKU0025,62,31
2025-50,ST03,SKU0025,54,306
2025-51,ST03,SKU0025,31,201
2025-52,ST03,SKU0025,96,103
2026-01,ST03,SKU0025,82,2
2026-02,ST03,SKU0025,124,317
2026-03,ST03,SKU0025,176,220
2026-04,ST03,SKU0025,124,117
2026-05,ST03,SKU0025,53,289
2026-06,ST03,SKU0025,138,189
2026-07,ST03,SKU0025,120,92
2026-08,ST03,SKU0025,69,3
2026-09,ST03,SKU0025,110,296
2026-10,ST03,SKU0025,102,189
2026-11,ST03,SKU0025,134,87
2026-12,ST03,SKU0025,127,356
2026-13,ST03,SKU0025,115,254
2026-14,ST03,SKU0025,44,150
2026-15,ST03,SKU0025,169,47
2026-16,ST03,SKU0025,78,326
2026-17,ST03,SKU0025,69,365
2026-18,ST03,SKU0025,91,268
2026-19,ST03,SKU0025,151,176
2026-20,ST03,SKU0025,133,68
2026-21,ST03,SKU0025,206,357
2026-22,ST03,SKU0025,103,260
2025-22,ST03,SKU0026,25,965
2025-23,ST03,SKU0026,153,769
2025-24,ST03,SKU0026,122,584
2025-25,ST03,SKU0026,144,367
2025-26,ST03,SKU0026,257,157
2025-27,ST03,SKU0026,155,1041
2025-28,ST03,SKU0026,230,846
2025-29,ST03,SKU0026,98,647
2025-30,ST03,SKU0026,94,460
2025-31,ST03,SKU0026,186,275
2025-32,ST03,SKU0026,141,93
2025-33,ST03,SKU0026,72,911
2025-34,ST03,SKU0026,157,731
2025-35,ST03,SKU0026,132,527
2025-36,ST03,SKU0026,266,321
2025-37,ST03,SKU0026,198,138
2025-38,ST03,SKU0026,92,1003
2025-39,ST03,SKU0026,138,780
2025-40,ST03,SKU0026,95,590
2025-41,ST03,SKU0026,86,400
2025-42,ST03,SKU0026,181,199
2025-43,ST03,SKU0026,239,27
2025-44,ST03,SKU0026,116,908
2025-45,ST03,SKU0026,264,723
2025-46,ST03,SKU0026,139,540
2025-47,ST03,SKU0026,192,354
2025-48,ST03,SKU0026,100,150
2025-49,ST03,SKU0026,137,997
2025-50,ST03,SKU0026,179,804
2025-51,ST03,SKU0026,94,624
2025-52,ST03,SKU0026,256,437
2026-01,ST03,SKU0026,82,570
2026-02,ST03,SKU0026,174,364
2026-03,ST03,SKU0026,244,168
2026-04,ST03,SKU0026,179,1075
2026-05,ST03,SKU0026,155,605
2026-06,ST03,SKU0026,184,401
2026-07,ST03,SKU0026,199,198
2026-08,ST03,SKU0026,120,9
2026-09,ST03,SKU0026,323,238
2026-10,ST03,SKU0026,239,62
2026-11,ST03,SKU0026,170,941
2026-12,ST03,SKU0026,160,750
2026-13,ST03,SKU0026,139,566
2026-14,ST03,SKU0026,179,365
2026-15,ST03,SKU0026,300,153
2026-16,ST03,SKU0026,129,1000
2026-17,ST03,SKU0026,212,814
2026-18,ST03,SKU0026,314,634
2026-19,ST03,SKU0026,185,451
2026-20,ST03,SKU0026,185,264
2026-21,ST03,SKU0026,207,60
2026-22,ST03,SKU0026,294,852
2025-22,ST03,SKU0027,64,1538
2025-23,ST03,SKU0027,136,1116
2025-24,ST03,SKU0027,229,679
2025-25,ST03,SKU0027,316,257
2025-26,ST03,SKU0027,262,1549
2025-27,ST03,SKU0027,400,1150
2025-28,ST03,SKU0027,255,718
2025-29,ST03,SKU0027,360,256
2025-30,ST03,SKU0027,523,1416
2025-31,ST03,SKU0027,225,975
2025-32,ST03,SKU0027,304,537
2025-33,ST03,SKU0027,215,139
2025-34,ST03,SKU0027,431,1462
2025-35,ST03,SKU0027,292,1047
2025-36,ST03,SKU0027,378,604
2025-37,ST03,SKU0027,347,138
2025-38,ST03,SKU0027,208,1312
2025-39,ST03,SKU0027,463,848
2025-40,ST03,SKU0027,304,430
2025-41,ST03,SKU0027,204,1564
2025-42,ST03,SKU0027,536,1122
2025-43,ST03,SKU0027,328,706
2025-44,ST03,SKU0027,245,285
2025-45,ST03,SKU0027,271,1271
2025-46,ST03,SKU0027,478,862
2025-47,ST03,SKU0027,265,418
2025-48,ST03,SKU0027,262,19
2025-49,ST03,SKU0027,276,1207
2025-50,ST03,SKU0027,408,827
2025-51,ST03,SKU0027,580,386
2025-52,ST03,SKU0027,255,1574
2026-01,ST03,SKU0027,406,1675
2026-02,ST03,SKU0027,441,1307
2026-03,ST03,SKU0027,620,899
2026-04,ST03,SKU0027,549,1651
2026-05,ST03,SKU0027,330,1232
2026-06,ST03,SKU0027,360,831
2026-07,ST03,SKU0027,401,392
2026-08,ST03,SKU0027,286,1616
2026-09,ST03,SKU0027,648,1181
2026-10,ST03,SKU0027,356,736
2026-11,ST03,SKU0027,414,1391
2026-12,ST03,SKU0027,346,955
2026-13,ST03,SKU0027,390,529
2026-14,ST03,SKU0027,336,67
2026-15,ST03,SKU0027,430,145
2026-16,ST03,SKU0027,467,1294
2026-17,ST03,SKU0027,316,882
2026-18,ST03,SKU0027,248,421
2026-19,ST03,SKU0027,347,23
2026-20,ST03,SKU0027,342,1226
2026-21,ST03,SKU0027,403,1398
2026-22,ST03,SKU0027,553,1006
2025-22,ST03,SKU0028,4,199
2025-23,ST03,SKU0028,40,128
2025-24,ST03,SKU0028,33,47
2025-25,ST03,SKU0028,18,274
2025-26,ST03,SKU0028,57,204
2025-27,ST03,SKU0028,29,119
2025-28,ST03,SKU0028,54,40
2025-29,ST03,SKU0028,57,235
2025-30,ST03,SKU0028,73,156
2025-31,ST03,SKU0028,26,78
2025-32,ST03,SKU0028,18,305
2025-33,ST03,SKU0028,57,228
2025-34,ST03,SKU0028,58,146
2025-35,ST03,SKU0028,65,75
2025-36,ST03,SKU0028,48,290
2025-37,ST03,SKU0028,144,213
2025-38,ST03,SKU0028,22,130
2025-39,ST03,SKU0028,48,50
2025-40,ST03,SKU0028,58,275
2025-41,ST03,SKU0028,31,196
2025-42,ST03,SKU0028,73,124
2025-43,ST03,SKU0028,27,47
2025-44,ST03,SKU0028,38,270
2025-45,ST03,SKU0028,36,192
2025-46,ST03,SKU0028,26,123
2025-47,ST03,SKU0028,59,45
2025-48,ST03,SKU0028,54,304
2025-49,ST03,SKU0028,55,219
2025-50,ST03,SKU0028,39,133
2025-51,ST03,SKU0028,27,57
2025-52,ST03,SKU0028,28,284
2026-01,ST03,SKU0028,28,198
2026-02,ST03,SKU0028,106,184
2026-03,ST03,SKU0028,160,101
2026-04,ST03,SKU0028,61,96
2026-05,ST03,SKU0028,40,19
2026-06,ST03,SKU0028,155,252
2026-07,ST03,SKU0028,147,179
2026-08,ST03,SKU0028,77,98
2026-09,ST03,SKU0028,75,160
2026-10,ST03,SKU0028,104,80
2026-11,ST03,SKU0028,54,312
2026-12,ST03,SKU0028,117,234
2026-13,ST03,SKU0028,55,156
2026-14,ST03,SKU0028,90,78
2026-15,ST03,SKU0028,66,294
2026-16,ST03,SKU0028,44,218
2026-17,ST03,SKU0028,184,135
2026-18,ST03,SKU0028,107,53
2026-19,ST03,SKU0028,96,292
2026-20,ST03,SKU0028,110,232
2026-21,ST03,SKU0028,141,130
2026-22,ST03,SKU0028,74,50
2025-22,ST03,SKU0029,21,397
2025-23,ST03,SKU0029,112,275
2025-24,ST03,SKU0029,113,160
2025-25,ST03,SKU0029,69,45
2025-26,ST03,SKU0029,59,587
2025-27,ST03,SKU0029,92,482
2025-28,ST03,SKU0029,112,379
2025-29,ST03,SKU0029,86,260
2025-30,ST03,SKU0029,76,146
2025-31,ST03,SKU0029,47,37
2025-32,ST03,SKU0029,46,518
2025-33,ST03,SKU0029,38,391
2025-34,ST03,SKU0029,76,276
2025-35,ST03,SKU0029,84,172
2025-36,ST03,SKU0029,132,72
2025-37,ST03,SKU0029,48,579
2025-38,ST03,SKU0029,111,470
2025-39,ST03,SKU0029,85,365
2025-40,ST03,SKU0029,41,254
2025-41,ST03,SKU0029,107,145
2025-42,ST03,SKU0029,92,37
2025-43,ST03,SKU0029,61,567
2025-44,ST03,SKU0029,48,457
2025-45,ST03,SKU0029,172,348
2025-46,ST03,SKU0029,90,230
2025-47,ST03,SKU0029,94,121
2025-48,ST03,SKU0029,96,4
2025-49,ST03,SKU0029,105,576
2025-50,ST03,SKU0029,65,466
2025-51,ST03,SKU0029,78,341
2025-52,ST03,SKU0029,158,221
2026-01,ST03,SKU0029,80,105
2026-02,ST03,SKU0029,83,555
2026-03,ST03,SKU0029,111,434
2026-04,ST03,SKU0029,322,302
2026-05,ST03,SKU0029,181,192
2026-06,ST03,SKU0029,134,77
2026-07,ST03,SKU0029,140,583
2026-08,ST03,SKU0029,121,473
2026-09,ST03,SKU0029,55,353
2026-10,ST03,SKU0029,126,243
2026-11,ST03,SKU0029,80,126
2026-12,ST03,SKU0029,187,8
2026-13,ST03,SKU0029,165,542
2026-14,ST03,SKU0029,191,420
2026-15,ST03,SKU0029,172,322
2026-16,ST03,SKU0029,249,269
2026-17,ST03,SKU0029,96,152
2026-18,ST03,SKU0029,82,44
2026-19,ST03,SKU0029,58,588
2026-20,ST03,SKU0029,226,477
2026-21,ST03,SKU0029,83,366
2026-22,ST03,SKU0029,72,259
2025-22,ST03,SKU0030,0,41
2025-23,ST03,SKU0030,4,27
2025-24,ST03,SKU0030,1,11
2025-25,ST03,SKU0030,0,62
2025-26,ST03,SKU0030,0,49
2025-27,ST03,SKU0030,4,35
2025-28,ST03,SKU0030,3,21
2025-29,ST03,SKU0030,0,8
2025-30,ST03,SKU0030,0,57
2025-31,ST03,SKU0030,0,43
2025-32,ST03,SKU0030,0,28
2025-33,ST03,SKU0030,2,14
2025-34,ST03,SKU0030,0,68
2025-35,ST03,SKU0030,0,54
2025-36,ST03,SKU0030,1,40
2025-37,ST03,SKU0030,0,26
2025-38,ST03,SKU0030,0,12
2025-39,ST03,SKU0030,3,62
2025-40,ST03,SKU0030,0,49
2025-41,ST03,SKU0030,1,35
2025-42,ST03,SKU0030,0,20
2025-43,ST03,SKU0030,5,6
2025-44,ST03,SKU0030,0,52
2025-45,ST03,SKU0030,0,37
2025-46,ST03,SKU0030,2,23
2025-47,ST03,SKU0030,0,9
2025-48,ST03,SKU0030,1,65
2025-49,ST03,SKU0030,1,50
2025-50,ST03,SKU0030,1,37
2025-51,ST03,SKU0030,0,22
2025-52,ST03,SKU0030,0,8
2026-01,ST03,SKU0030,1,57
2026-02,ST03,SKU0030,1,44
2026-03,ST03,SKU0030,54,28
2026-04,ST03,SKU0030,3,15
2026-05,ST03,SKU0030,5,0
2026-06,ST03,SKU0030,22,55
2026-07,ST03,SKU0030,0,40
2026-08,ST03,SKU0030,1,25
2026-09,ST03,SKU0030,17,9
2026-10,ST03,SKU0030,34,57
2026-11,ST03,SKU0030,2,43
2026-12,ST03,SKU0030,8,28
2026-13,ST03,SKU0030,0,15
2026-14,ST03,SKU0030,15,1
2026-15,ST03,SKU0030,27,32
2026-16,ST03,SKU0030,7,16
2026-17,ST03,SKU0030,10,2
2026-18,ST03,SKU0030,0,53
2026-19,ST03,SKU0030,17,39
2026-20,ST03,SKU0030,9,25
2026-21,ST03,SKU0030,1,10
2026-22,ST03,SKU0030,7,57
2025-22,ST03,SKU0031,0,269
2025-23,ST03,SKU0031,30,191
2025-24,ST03,SKU0031,43,104
2025-25,ST03,SKU0031,57,12
2025-26,ST03,SKU0031,41,321
2025-27,ST03,SKU0031,33,231
2025-28,ST03,SKU0031,71,151
2025-29,ST03,SKU0031,33,66
2025-30,ST03,SKU0031,31,434
2025-31,ST03,SKU0031,86,343
2025-32,ST03,SKU0031,27,253
2025-33,ST03,SKU0031,11,174
2025-34,ST03,SKU0031,54,76
2025-35,ST03,SKU0031,30,430
2025-36,ST03,SKU0031,10,351
2025-37,ST03,SKU0031,36,260
2025-38,ST03,SKU0031,28,174
2025-39,ST03,SKU0031,8,91
2025-40,ST03,SKU0031,54,4
2025-41,ST03,SKU0031,23,337
2025-42,ST03,SKU0031,56,247
2025-43,ST03,SKU0031,36,161
2025-44,ST03,SKU0031,84,73
2025-45,ST03,SKU0031,23,404
2025-46,ST03,SKU0031,26,318
2025-47,ST03,SKU0031,64,225
2025-48,ST03,SKU0031,25,139
2025-49,ST03,SKU0031,62,53
2025-50,ST03,SKU0031,39,363
2025-51,ST03,SKU0031,46,278
2025-52,ST03,SKU0031,11,195
2026-01,ST03,SKU0031,44,109
2026-02,ST03,SKU0031,38,21
2026-03,ST03,SKU0031,84,359
2026-04,ST03,SKU0031,119,275
2026-05,ST03,SKU0031,243,190
2026-06,ST03,SKU0031,185,108
2026-07,ST03,SKU0031,112,25
2026-08,ST03,SKU0031,125,352
2026-09,ST03,SKU0031,101,265
2026-10,ST03,SKU0031,64,174
2026-11,ST03,SKU0031,132,160
2026-12,ST03,SKU0031,28,67
2026-13,ST03,SKU0031,134,390
2026-14,ST03,SKU0031,75,310
2026-15,ST03,SKU0031,69,211
2026-16,ST03,SKU0031,123,117
2026-17,ST03,SKU0031,63,199
2026-18,ST03,SKU0031,104,99
2026-19,ST03,SKU0031,114,6
2026-20,ST03,SKU0031,101,189
2026-21,ST03,SKU0031,112,95
2026-22,ST03,SKU0031,124,10
2025-22,ST03,SKU0032,64,516
2025-23,ST03,SKU0032,144,353
2025-24,ST03,SKU0032,97,189
2025-25,ST03,SKU0032,118,29
2025-26,ST03,SKU0032,61,468
2025-27,ST03,SKU0032,99,297
2025-28,ST03,SKU0032,95,124
2025-29,ST03,SKU0032,90,582
2025-30,ST03,SKU0032,239,430
2025-31,ST03,SKU0032,125,253
2025-32,ST03,SKU0032,81,84
2025-33,ST03,SKU0032,154,507
2025-34,ST03,SKU0032,146,355
2025-35,ST03,SKU0032,128,179
2025-36,ST03,SKU0032,47,29
2025-37,ST03,SKU0032,145,497
2025-38,ST03,SKU0032,130,318
2025-39,ST03,SKU0032,94,177
2025-40,ST03,SKU0032,163,11
2025-41,ST03,SKU0032,109,422
2025-42,ST03,SKU0032,140,254
2025-43,ST03,SKU0032,133,94
2025-44,ST03,SKU0032,177,500
2025-45,ST03,SKU0032,202,342
2025-46,ST03,SKU0032,141,176
2025-47,ST03,SKU0032,87,563
2025-48,ST03,SKU0032,115,400
2025-49,ST03,SKU0032,151,240
2025-50,ST03,SKU0032,136,79
2025-51,ST03,SKU0032,161,553
2025-52,ST03,SKU0032,112,398
2026-01,ST03,SKU0032,215,295
2026-02,ST03,SKU0032,113,121
2026-03,ST03,SKU0032,196,542
2026-04,ST03,SKU0032,187,379
2026-05,ST03,SKU0032,218,231
2026-06,ST03,SKU0032,174,313
2026-07,ST03,SKU0032,337,144
2026-08,ST03,SKU0032,70,206
2026-09,ST03,SKU0032,230,36
2026-10,ST03,SKU0032,156,452
2026-11,ST03,SKU0032,200,286
2026-12,ST03,SKU0032,157,295
2026-13,ST03,SKU0032,208,134
2026-14,ST03,SKU0032,194,251
2026-15,ST03,SKU0032,184,87
2026-16,ST03,SKU0032,223,457
2026-17,ST03,SKU0032,118,303
2026-18,ST03,SKU0032,122,148
2026-19,ST03,SKU0032,142,181
2026-20,ST03,SKU0032,183,18
2026-21,ST03,SKU0032,199,438
2026-22,ST03,SKU0032,102,278
2025-22,ST03,SKU0033,29,1561
2025-23,ST03,SKU0033,606,880
2025-24,ST03,SKU0033,717,277
2025-25,ST03,SKU0033,432,2204
2025-26,ST03,SKU0033,313,1521
2025-27,ST03,SKU0033,561,882
2025-28,ST03,SKU0033,448,181
2025-29,ST03,SKU0033,421,2423
2025-30,ST03,SKU0033,736,1820
2025-31,ST03,SKU0033,681,1164
2025-32,ST03,SKU0033,858,568
2025-33,ST03,SKU0033,777,2788
2025-34,ST03,SKU0033,691,2211
2025-35,ST03,SKU0033,400,1558
2025-36,ST03,SKU0033,577,829
2025-37,ST03,SKU0033,569,185
2025-38,ST03,SKU0033,418,2282
2025-39,ST03,SKU0033,409,1689
2025-40,ST03,SKU0033,677,993
2025-41,ST03,SKU0033,650,382
2025-42,ST03,SKU0033,335,2548
2025-43,ST03,SKU0033,871,1861
2025-44,ST03,SKU0033,1041,1168
2025-45,ST03,SKU0033,547,518
2025-46,ST03,SKU0033,388,2582
2025-47,ST03,SKU0033,896,1977
2025-48,ST03,SKU0033,799,1369
2025-49,ST03,SKU0033,735,712
2025-50,ST03,SKU0033,887,78
2025-51,ST03,SKU0033,832,2199
2025-52,ST03,SKU0033,432,1516
2026-01,ST03,SKU0033,457,843
2026-02,ST03,SKU0033,615,218
2026-03,ST03,SKU0033,746,1545
2026-04,ST03,SKU0033,769,849
2026-05,ST03,SKU0033,521,2294
2026-06,ST03,SKU0033,769,2031
2026-07,ST03,SKU0033,799,1555
2026-08,ST03,SKU0033,615,838
2026-09,ST03,SKU0033,679,192
2026-10,ST03,SKU0033,480,53
2026-11,ST03,SKU0033,455,2105
2026-12,ST03,SKU0033,788,1489
2026-13,ST03,SKU0033,562,704
2026-14,ST03,SKU0033,569,126
2026-15,ST03,SKU0033,524,2361
2026-16,ST03,SKU0033,416,2459
2026-17,ST03,SKU0033,528,1787
2026-18,ST03,SKU0033,662,1097
2026-19,ST03,SKU0033,657,2772
2026-20,ST03,SKU0033,946,2175
2026-21,ST03,SKU0033,578,1493
2026-22,ST03,SKU0033,791,866
2025-22,ST03,SKU0034,0,0
2025-23,ST03,SKU0034,0,0
2025-24,ST03,SKU0034,0,0
2025-25,ST03,SKU0034,0,0
2025-26,ST03,SKU0034,0,0
2025-27,ST03,SKU0034,0,0
2025-28,ST03,SKU0034,0,0
2025-29,ST03,SKU0034,0,0
2025-30,ST03,SKU0034,0,0
2025-31,ST03,SKU0034,0,0
2025-32,ST03,SKU0034,0,0
2025-33,ST03,SKU0034,0,0
2025-34,ST03,SKU0034,0,0
2025-35,ST03,SKU0034,0,0
2025-36,ST03,SKU0034,0,0
2025-37,ST03,SKU0034,0,0
2025-38,ST03,SKU0034,0,0
2025-39,ST03,SKU0034,0,0
2025-40,ST03,SKU0034,0,0
2025-41,ST03,SKU0034,0,0
2025-42,ST03,SKU0034,0,0
2025-43,ST03,SKU0034,0,0
2025-44,ST03,SKU0034,0,0
2025-45,ST03,SKU0034,0,0
2025-46,ST03,SKU0034,0,0
2025-47,ST03,SKU0034,0,0
2025-48,ST03,SKU0034,0,0
2025-49,ST03,SKU0034,0,0
2025-50,ST03,SKU0034,0,0
2025-51,ST03,SKU0034,0,0
2025-52,ST03,SKU0034,0,0
2026-01,ST03,SKU0034,0,0
2026-02,ST03,SKU0034,31,0
2026-03,ST03,SKU0034,17,0
2026-04,ST03,SKU0034,0,0
2026-05,ST03,SKU0034,32,0
2026-06,ST03,SKU0034,0,0
2026-07,ST03,SKU0034,12,0
2026-08,ST03,SKU0034,11,0
2026-09,ST03,SKU0034,24,0
2026-10,ST03,SKU0034,33,0
2026-11,ST03,SKU0034,8,0
2026-12,ST03,SKU0034,4,0
2026-13,ST03,SKU0034,27,0
2026-14,ST03,SKU0034,0,0
2026-15,ST03,SKU0034,23,0
2026-16,ST03,SKU0034,21,0
2026-17,ST03,SKU0034,9,0
2026-18,ST03,SKU0034,0,0
2026-19,ST03,SKU0034,0,0
2026-20,ST03,SKU0034,12,0
2026-21,ST03,SKU0034,0,0
2026-22,ST03,SKU0034,0,0
2025-22,ST03,SKU0035,0,0
2025-23,ST03,SKU0035,0,0
2025-24,ST03,SKU0035,0,0
2025-25,ST03,SKU0035,0,0
2025-26,ST03,SKU0035,0,0
2025-27,ST03,SKU0035,0,0
2025-28,ST03,SKU0035,0,0
2025-29,ST03,SKU0035,0,0
2025-30,ST03,SKU0035,0,0
2025-31,ST03,SKU0035,0,0
2025-32,ST03,SKU0035,0,0
2025-33,ST03,SKU0035,0,0
2025-34,ST03,SKU0035,0,0
2025-35,ST03,SKU0035,0,0
2025-36,ST03,SKU0035,0,0
2025-37,ST03,SKU0035,0,0
2025-38,ST03,SKU0035,0,0
2025-39,ST03,SKU0035,0,0
2025-40,ST03,SKU0035,0,0
2025-41,ST03,SKU0035,0,0
2025-42,ST03,SKU0035,0,0
2025-43,ST03,SKU0035,0,0
2025-44,ST03,SKU0035,0,0
