antecedent_sku,consequent_sku,support_antecedent,support_consequent,support_pair,confidence,lift,co_occurrence_count
SKU0056,SKU0022,0.020533,0.013494,0.000145,0.007085,0.525086,44
SKU0056,SKU0028,0.020533,0.020345,0.000215,0.010467,0.514483,65
SKU0056,SKU0015,0.020533,0.050377,0.000529,0.025765,0.511439,160
SKU0056,SKU0026,0.020533,0.033742,0.000354,0.01723,0.510641,107
SKU0056,SKU0040,0.020533,0.054699,0.000569,0.027697,0.506359,172
SKU0056,SKU0059,0.020533,0.006481,6.6e-05,0.003221,0.496957,20
SKU0056,SKU0044,0.020533,0.054682,0.000542,0.026409,0.482954,164
SKU0056,SKU0031,0.020533,0.019723,0.000195,0.009501,0.481711,59
SKU0056,SKU0041,0.020533,0.049749,0.000483,0.02351,0.472581,146
SKU0056,SKU0036,0.020533,0.008524,8.3e-05,0.004026,0.472282,25
SKU0056,SKU0024,0.020533,0.054785,0.000529,0.025765,0.470293,160
SKU0056,SKU0054,0.020533,0.021899,0.000205,0.009984,0.455913,62
SKU0056,SKU0033,0.020533,0.055443,0.000499,0.024316,0.438572,151
SKU0056,SKU0052,0.020533,0.012614,0.000112,0.005475,0.434039,34
SKU0056,SKU0016,0.020533,0.013484,0.000116,0.005636,0.41799,35
SKU0056,SKU0032,0.020533,0.035862,0.000298,0.014493,0.404127,90
SKU0056,SKU0025,0.020533,0.021773,0.000179,0.008696,0.399377,54
SKU0056,SKU0037,0.020533,0.008131,6.6e-05,0.003221,0.39611,20
SKU0056,SKU0051,0.020533,0.025328,0.000205,0.009984,0.394192,62
SKU0056,SKU0057,0.020533,0.027718,0.000215,0.010467,0.377623,65
SKU0056,SKU0050,0.020533,0.022464,0.000169,0.008213,0.365586,51
SKU0056,SKU0029,0.020533,0.025202,0.000188,0.009179,0.364209,57
SKU0056,SKU0018,0.020533,0.005707,4e-05,0.001932,0.338599,12
SKU0056,SKU0009,0.020533,0.023932,0.000159,0.007729,0.322974,48
SKU0056,SKU0058,0.020533,0.02294,0.000152,0.007407,0.3229,46
SKU0056,SKU0048,0.020533,0.010528,6.9e-05,0.003382,0.321211,21
SKU0056,SKU0007,0.020533,0.014555,8.6e-05,0.004187,0.287652,26
SKU0056,SKU0012,0.020533,0.005142,3e-05,0.001449,0.281875,9
SKU0056,SKU0001,0.020533,0.009,4.3e-05,0.002093,0.232595,13
SKU0056,SKU0017,0.020533,0.013924,6.6e-05,0.003221,0.231307,20
SKU0056,SKU0046,0.020533,0.019363,7.6e-05,0.003704,0.191281,23
SKU0056,SKU0045,0.020533,0.016324,6.3e-05,0.00306,0.187428,19
SKU0056,SKU0021,0.020533,0.020484,6.3e-05,0.00306,0.149368,19
SKU0056,SKU0039,0.020533,0.020533,6e-05,0.002899,0.141165,18
SKU0056,SKU0060,0.020533,0.016251,3.6e-05,0.001771,0.108997,11
SKU0057,SKU0012,0.027718,0.005142,0.000149,0.005368,1.044045,45
SKU0057,SKU0033,0.027718,0.055443,0.0016,0.057736,1.04136,484
SKU0057,SKU0013,0.027718,0.05542,0.001541,0.055589,1.003051,466
SKU0057,SKU0029,0.027718,0.025202,0.000648,0.023381,0.927735,196
SKU0057,SKU0060,0.027718,0.016251,0.000331,0.011929,0.734029,100
SKU0057,SKU0018,0.027718,0.005707,0.000116,0.004175,0.731584,35
SKU0057,SKU0045,0.027718,0.016324,0.000317,0.011452,0.701528,96
SKU0057,SKU0039,0.027718,0.020533,0.000354,0.012764,0.621626,107
SKU0057,SKU0021,0.027718,0.020484,0.000314,0.011332,0.553247,95
SKU0057,SKU0049,0.027718,0.04999,0.000764,0.027556,0.551221,231
SKU0057,SKU0046,0.027718,0.019363,0.000278,0.01002,0.517506,84
SKU0057,SKU0024,0.027718,0.054785,0.000694,0.025051,0.457257,210
SKU0057,SKU0031,0.027718,0.019723,0.000248,0.008947,0.453615,75
SKU0057,SKU0040,0.027718,0.054699,0.000681,0.024574,0.449252,206
SKU0057,SKU0044,0.027718,0.054682,0.000661,0.023858,0.436299,200
SKU0057,SKU0042,0.027718,0.016893,0.000192,0.006919,0.409571,58
SKU0057,SKU0028,0.027718,0.020345,0.000218,0.007873,0.386985,66
SKU0057,SKU0006,0.027718,0.049908,0.000532,0.019206,0.384821,161
SKU0057,SKU0056,0.027718,0.020533,0.000215,0.007754,0.377623,65
SKU0057,SKU0051,0.027718,0.025328,0.000265,0.009543,0.376789,80
SKU0057,SKU0041,0.027718,0.049749,0.000503,0.018132,0.364468,152
SKU0057,SKU0002,0.027718,0.049901,0.000503,0.018132,0.363357,152
SKU0057,SKU0010,0.027718,0.049938,0.000483,0.017416,0.34876,146
SKU0057,SKU0027,0.027718,0.049736,0.000479,0.017297,0.347776,145
SKU0057,SKU0015,0.027718,0.050377,0.000483,0.017416,0.345715,146
SKU0057,SKU0038,0.027718,0.049878,0.000463,0.0167,0.334826,140
SKU0057,SKU0025,0.027718,0.021773,0.000185,0.00668,0.30681,56
SKU0057,SKU0058,0.027718,0.02294,0.000188,0.006799,0.296399,57
SKU0057,SKU0054,0.027718,0.021899,0.000175,0.006322,0.288707,53
SKU0057,SKU0050,0.027718,0.022464,0.000159,0.005726,0.25489,48
SKU0057,SKU0009,0.027718,0.023932,0.000159,0.005726,0.239254,48
SKU0057,SKU0016,0.027718,0.013484,7.9e-05,0.002863,0.212325,24
SKU0057,SKU0026,0.027718,0.033742,0.000175,0.006322,0.18737,53
SKU0057,SKU0032,0.027718,0.035862,0.000175,0.006322,0.176296,53
SKU0057,SKU0017,0.027718,0.013924,6.6e-05,0.002386,0.171349,20
SKU0057,SKU0048,0.027718,0.010528,5e-05,0.001789,0.169963,15
SKU0057,SKU0059,0.027718,0.006481,3e-05,0.001074,0.165662,9
SKU0057,SKU0007,0.027718,0.014555,6.6e-05,0.002386,0.163914,20
SKU0057,SKU0037,0.027718,0.008131,3.3e-05,0.001193,0.146716,10
SKU0057,SKU0019,0.027718,0.012548,4.3e-05,0.001551,0.123586,13
SKU0057,SKU0001,0.027718,0.009,3e-05,0.001074,0.119286,9
SKU0057,SKU0036,0.027718,0.008524,2.3e-05,0.000835,0.097961,7
SKU0057,SKU0052,0.027718,0.012614,2.6e-05,0.000954,0.075654,8
SKU0057,SKU0022,0.027718,0.013494,2.6e-05,0.000954,0.070723,8
SKU0058,SKU0024,0.02294,0.054785,0.001081,0.047132,0.860307,327
SKU0058,SKU0044,0.02294,0.054682,0.001035,0.045114,0.825018,313
SKU0058,SKU0040,0.02294,0.054699,0.000999,0.043528,0.795783,302
SKU0058,SKU0059,0.02294,0.006481,9.9e-05,0.004324,0.667217,30
SKU0058,SKU0036,0.02294,0.008524,0.000119,0.005189,0.608726,36
SKU0058,SKU0032,0.02294,0.035862,0.000486,0.021188,0.590813,147
SKU0058,SKU0049,0.02294,0.04999,0.000635,0.027674,0.55358,192
SKU0058,SKU0026,0.02294,0.033742,0.00042,0.018305,0.542491,127
SKU0058,SKU0009,0.02294,0.023932,0.000294,0.012828,0.536011,89
SKU0058,SKU0001,0.02294,0.009,0.000106,0.004612,0.512465,32
SKU0058,SKU0013,0.02294,0.05542,0.000608,0.026521,0.478542,184
SKU0058,SKU0037,0.02294,0.008131,8.3e-05,0.003603,0.443183,25
SKU0058,SKU0048,0.02294,0.010528,0.000103,0.004468,0.424415,31
SKU0058,SKU0033,0.02294,0.055443,0.000536,0.02335,0.421149,162
SKU0058,SKU0006,0.02294,0.049908,0.000446,0.019458,0.38988,135
SKU0058,SKU0027,0.02294,0.049736,0.000427,0.018593,0.37384,129
SKU0058,SKU0054,0.02294,0.021899,0.000182,0.007927,0.362001,55
SKU0058,SKU0029,0.02294,0.025202,0.000205,0.008936,0.354589,62
SKU0058,SKU0015,0.02294,0.050377,0.000407,0.017728,0.351914,123
SKU0058,SKU0028,0.02294,0.020345,0.000162,0.007063,0.347145,49
SKU0058,SKU0031,0.02294,0.019723,0.000152,0.00663,0.336163,46
SKU0058,SKU0041,0.02294,0.049749,0.000374,0.016287,0.327386,113
SKU0058,SKU0025,0.02294,0.021773,0.000162,0.007063,0.324371,49
SKU0058,SKU0056,0.02294,0.020533,0.000152,0.00663,0.3229,46
SKU0058,SKU0050,0.02294,0.022464,0.000165,0.007207,0.320809,50
SKU0058,SKU0042,0.02294,0.016893,0.000122,0.005333,0.315695,37
SKU0058,SKU0002,0.02294,0.049901,0.00036,0.015711,0.314834,109
SKU0058,SKU0038,0.02294,0.049878,0.000357,0.015566,0.31209,108
SKU0058,SKU0057,0.02294,0.027718,0.000188,0.008216,0.296399,57
SKU0058,SKU0045,0.02294,0.016324,9.9e-05,0.004324,0.264887,30
SKU0058,SKU0018,0.02294,0.005707,3.3e-05,0.001441,0.252558,10
SKU0058,SKU0060,0.02294,0.016251,9.3e-05,0.004036,0.248334,28
SKU0058,SKU0010,0.02294,0.049938,0.000274,0.011963,0.239561,83
SKU0058,SKU0051,0.02294,0.025328,0.000139,0.006054,0.239014,42
SKU0058,SKU0016,0.02294,0.013484,7.3e-05,0.003171,0.235168,22
SKU0058,SKU0021,0.02294,0.020484,0.000109,0.004756,0.232207,33
SKU0058,SKU0007,0.02294,0.014555,7.6e-05,0.003315,0.227761,23
SKU0058,SKU0046,0.02294,0.019363,9.9e-05,0.004324,0.223317,30
SKU0058,SKU0039,0.02294,0.020533,8.6e-05,0.003747,0.182509,26
SKU0058,SKU0012,0.02294,0.005142,2e-05,0.000865,0.168199,6
SKU0058,SKU0017,0.02294,0.013924,5e-05,0.002162,0.155277,15
SKU0058,SKU0022,0.02294,0.013494,3e-05,0.001297,0.096134,9
SKU0058,SKU0052,0.02294,0.012614,2.3e-05,0.001009,0.079984,7
SKU0058,SKU0019,0.02294,0.012548,1.7e-05,0.000721,0.057433,5
SKU0059,SKU0037,0.006481,0.008131,0.000119,0.018367,2.259042,36
SKU0059,SKU0001,0.006481,0.009,0.000129,0.019898,2.210837,39
SKU0059,SKU0032,0.006481,0.035862,0.000489,0.07551,2.105583,148
SKU0059,SKU0026,0.006481,0.033742,0.00044,0.067857,2.011032,133
SKU0059,SKU0019,0.006481,0.012548,0.000162,0.025,1.992345,49
SKU0059,SKU0022,0.006481,0.013494,0.000155,0.02398,1.777099,47
SKU0059,SKU0052,0.006481,0.012614,0.000142,0.021939,1.739219,43
SKU0059,SKU0048,0.006481,0.010528,0.000106,0.016327,1.550805,32
SKU0059,SKU0036,0.006481,0.008524,7.6e-05,0.011735,1.376655,23
SKU0059,SKU0044,0.006481,0.054682,0.000387,0.059694,1.091649,117
SKU0059,SKU0040,0.006481,0.054699,0.000367,0.056633,1.035354,111
SKU0059,SKU0024,0.006481,0.054785,0.000367,0.056633,1.03373,111
SKU0059,SKU0045,0.006481,0.016324,9.6e-05,0.014796,0.90639,29
SKU0059,SKU0039,0.006481,0.020533,0.000103,0.015816,0.770283,31
SKU0059,SKU0046,0.006481,0.019363,9.3e-05,0.014286,0.737798,28
SKU0059,SKU0012,0.006481,0.005142,2.3e-05,0.003571,0.694621,7
SKU0059,SKU0049,0.006481,0.04999,0.000225,0.034694,0.694011,68
SKU0059,SKU0058,0.006481,0.02294,9.9e-05,0.015306,0.667217,30
SKU0059,SKU0042,0.006481,0.016893,7.3e-05,0.011224,0.664457,22
SKU0059,SKU0021,0.006481,0.020484,8.6e-05,0.013265,0.647608,26
SKU0059,SKU0060,0.006481,0.016251,6.6e-05,0.010204,0.627895,20
SKU0059,SKU0009,0.006481,0.023932,9.6e-05,0.014796,0.618244,29
SKU0059,SKU0054,0.006481,0.021899,8.3e-05,0.012755,0.582459,25
SKU0059,SKU0028,0.006481,0.020345,7.3e-05,0.011224,0.551717,22
SKU0059,SKU0050,0.006481,0.022464,7.6e-05,0.011735,0.522375,23
SKU0059,SKU0025,0.006481,0.021773,7.3e-05,0.011224,0.515522,22
SKU0059,SKU0056,0.006481,0.020533,6.6e-05,0.010204,0.496957,20
SKU0059,SKU0031,0.006481,0.019723,6e-05,0.009184,0.465631,18
SKU0059,SKU0033,0.006481,0.055443,0.000139,0.021429,0.386499,42
SKU0059,SKU0051,0.006481,0.025328,5.6e-05,0.008673,0.342453,17
SKU0059,SKU0013,0.006481,0.05542,0.000109,0.016837,0.303805,33
SKU0059,SKU0018,0.006481,0.005707,1e-05,0.001531,0.268201,3
SKU0059,SKU0029,0.006481,0.025202,4e-05,0.006122,0.242936,12
SKU0059,SKU0006,0.006481,0.049908,6.3e-05,0.009694,0.194236,19
SKU0059,SKU0057,0.006481,0.027718,3e-05,0.004592,0.165662,9
SKU0059,SKU0038,0.006481,0.049878,5.3e-05,0.008163,0.163665,16
SKU0059,SKU0015,0.006481,0.050377,5.3e-05,0.008163,0.162043,16
SKU0059,SKU0017,0.006481,0.013924,1.3e-05,0.002041,0.146573,4
SKU0059,SKU0041,0.006481,0.049749,4.6e-05,0.007143,0.143578,14
SKU0059,SKU0010,0.006481,0.049938,4.6e-05,0.007143,0.143036,14
SKU0059,SKU0002,0.006481,0.049901,4.3e-05,0.006633,0.132916,13
SKU0059,SKU0027,0.006481,0.049736,4e-05,0.006122,0.123099,12
SKU0059,SKU0016,0.006481,0.013484,3e-06,0.00051,0.037838,1
SKU0059,SKU0007,0.006481,0.014555,3e-06,0.00051,0.035053,1
SKU0060,SKU0045,0.016251,0.016324,0.000694,0.042726,2.617393,210
SKU0060,SKU0046,0.016251,0.019363,0.000688,0.042319,2.185622,208
SKU0060,SKU0021,0.016251,0.020484,0.000658,0.040488,1.976626,199
SKU0060,SKU0039,0.016251,0.020533,0.000658,0.040488,1.971852,199
SKU0060,SKU0033,0.016251,0.055443,0.000787,0.048423,0.873391,238
SKU0060,SKU0013,0.016251,0.05542,0.000744,0.045778,0.826029,225
SKU0060,SKU0057,0.016251,0.027718,0.000331,0.020346,0.734029,100
SKU0060,SKU0012,0.016251,0.005142,6e-05,0.003662,0.712287,18
SKU0060,SKU0032,0.016251,0.035862,0.00039,0.024008,0.669461,118
SKU0060,SKU0029,0.016251,0.025202,0.000258,0.01587,0.629707,78
SKU0060,SKU0059,0.016251,0.006481,6.6e-05,0.004069,0.627895,20
SKU0060,SKU0026,0.016251,0.033742,0.000327,0.020142,0.596946,99
SKU0060,SKU0036,0.016251,0.008524,8.3e-05,0.005086,0.596719,25
SKU0060,SKU0018,0.016251,0.005707,5.3e-05,0.003255,0.570416,16
SKU0060,SKU0037,0.016251,0.008131,6.9e-05,0.004273,0.525501,21
SKU0060,SKU0040,0.016251,0.054699,0.00046,0.028281,0.517027,139
SKU0060,SKU0048,0.016251,0.010528,8.6e-05,0.00529,0.502473,26
SKU0060,SKU0001,0.016251,0.009,6.9e-05,0.004273,0.474727,21
SKU0060,SKU0044,0.016251,0.054682,0.000337,0.020753,0.379516,102
SKU0060,SKU0024,0.016251,0.054785,0.000308,0.018922,0.345382,93
SKU0060,SKU0049,0.016251,0.04999,0.000222,0.013632,0.272687,67
SKU0060,SKU0058,0.016251,0.02294,9.3e-05,0.005697,0.248334,28
SKU0060,SKU0002,0.016251,0.049901,0.000188,0.011597,0.232403,57
SKU0060,SKU0016,0.016251,0.013484,5e-05,0.003052,0.226338,15
SKU0060,SKU0025,0.016251,0.021773,7.6e-05,0.00468,0.214924,23
SKU0060,SKU0015,0.016251,0.050377,0.000172,0.01058,0.210013,52
SKU0060,SKU0041,0.016251,0.049749,0.000169,0.010376,0.208575,51
SKU0060,SKU0010,0.016251,0.049938,0.000169,0.010376,0.207788,51
SKU0060,SKU0031,0.016251,0.019723,6.6e-05,0.004069,0.206316,20
SKU0060,SKU0009,0.016251,0.023932,7.9e-05,0.004883,0.204035,24
SKU0060,SKU0006,0.016251,0.049908,0.000165,0.010173,0.203835,50
SKU0060,SKU0042,0.016251,0.016893,5.3e-05,0.003255,0.192707,16
SKU0060,SKU0027,0.016251,0.049736,0.000149,0.009156,0.184086,45
SKU0060,SKU0051,0.016251,0.025328,7.3e-05,0.004476,0.176729,22
SKU0060,SKU0050,0.016251,0.022464,6e-05,0.003662,0.163027,18
SKU0060,SKU0038,0.016251,0.049878,0.000129,0.007935,0.159086,39
SKU0060,SKU0007,0.016251,0.014555,3.6e-05,0.002238,0.153764,11
SKU0060,SKU0019,0.016251,0.012548,3e-05,0.001831,0.14593,9
SKU0060,SKU0052,0.016251,0.012614,3e-05,0.001831,0.145165,9
SKU0060,SKU0054,0.016251,0.021899,4.6e-05,0.002848,0.130073,14
SKU0060,SKU0028,0.016251,0.020345,4e-05,0.002442,0.120007,12
SKU0060,SKU0056,0.016251,0.020533,3.6e-05,0.002238,0.108997,11
SKU0060,SKU0017,0.016251,0.013924,2.3e-05,0.001424,0.102288,7
SKU0060,SKU0022,0.016251,0.013494,1.3e-05,0.000814,0.060312,4
