SKU_ID,Sub_Category,ABC_Class,granularity_level,granularity_value,total_revenue,total_margin,support_in_group,avg_lift,basket_dependency_score,substitution_score,abc_signal,revenue_signal,margin_signal,support_signal,lift_signal,dependency_signal,substitution_signal,delist_score,SalesIndex,MarginIndex,VelocityIndex,InventoryEfficiency,GMROI,SentimentIndex,MarketStrengthIndex,Forecasted_Sales,Forecast_Growth_Pct,Trend_Direction,Forecast_Confidence,Health_Score,Health_Band,Delist_Band,GMROI_Band,Forecast_Band,Basket_Role,Recapture_Potential,Cannibalization_Risk,Decision,Decision_Reason,Recommended_Action,Recommendation_Narrative
SKU0034,Hair Oil,C,Geography,Midwest,7992.39,1719.15,0.001094,1.0,0,0.0,1.0,0.95,0.9333,0.9333,0.1167,0.4917,0.275,0.755,0.0901,0.8789,,,,0.5504,0.5705,76109.1,2.9,Upward,0.383,0.2589,MID_HEALTH,HIGH_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (+2.9%), MID_HEALTH health (0.26), and HIGH_DELIST delist signal (0.76) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"NourishLab Keratin Hair Oil 300ml is on a declining commercial trajectory in Hair Oil within Geography 'Midwest'. Health score of 0.26 and forecast growth of +2.9% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.76 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0003,Hair Color,C,Geography,Midwest,7074.98,1832.75,0.001355,1.0,0,0.0,1.0,0.9833,0.9,0.9,0.1167,0.4917,0.275,0.75,0.0058,0.8899,48.4131,0.8177,16.9258,0.5793,0.2595,79214.12,2.21,Upward,0.3315,0.1798,LOW_HEALTH,HIGH_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,DELIST,"LOW_HEALTH health (0.18), MID_GMROI GMROI, flat forecast (+2.2%), and HIGH_DELIST delist score (0.75) all confirm removal viability.",Remove from planogram at next reset. Cancel open purchase orders. Reallocate shelf space and procurement budget to higher-performing SKUs.,"VitalStrand Anti Hair Fall Hair Color 250ml demonstrates weak commercial performance across multiple dimensions in Hair Color within Geography 'Midwest': health score 0.18, GMROI 17, forecast growth +2.2%, and a delist score of 0.75. Its 'Solo' basket role generates minimal co-purchase dependency, and limited direct substitutes were identified — verify recapture plan. Customer sentiment (0.58) and market strength (0.26) offer no mitigating signal strong enough to justify continued assortment inclusion. Recommend removing this SKU at the next planogram reset and reallocating shelf space and procurement budget toward higher-performing alternatives."
SKU0053,Treatment,C,Geography,Midwest,9234.9,1267.68,0.001568,1.0,0,0.0,1.0,0.8833,0.9833,0.875,0.1167,0.4917,0.275,0.7429,0.237,0.6016,46.9976,0.5416,7.4779,0.3158,0.4179,75816.21,3.66,Upward,0.4037,0.1603,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: LOW_HEALTH health vs LOW_GMROI GMROI and positive forecast growth (+3.7%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"Revynce Keratin Treatment 250ml (C-class Treatment) within Geography 'Midwest' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.16, GMROI: 7, forecast growth: +3.7%, market strength: 0.42 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0020,Treatment,C,Geography,Midwest,9131.37,1623.77,0.001976,1.0,0,0.0,1.0,0.9,0.9667,0.8167,0.1167,0.4917,0.275,0.7342,0.2343,0.7793,19.7726,0.3404,4.2765,0.3953,0.3528,78619.28,2.42,Upward,0.3039,0.1625,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,FLAT,Solo,0.0,0.0,DELIST,"LOW_HEALTH health (0.16), LOW_GMROI GMROI, flat forecast (+2.4%), and HIGH_DELIST delist score (0.73) all confirm removal viability.",Remove from planogram at next reset. Cancel open purchase orders. Reallocate shelf space and procurement budget to higher-performing SKUs.,"GlossRoot Damage Repair Treatment 100ml demonstrates weak commercial performance across multiple dimensions in Treatment within Geography 'Midwest': health score 0.16, GMROI 4, forecast growth +2.4%, and a delist score of 0.73. Its 'Solo' basket role generates minimal co-purchase dependency, and limited direct substitutes were identified — verify recapture plan. Customer sentiment (0.40) and market strength (0.35) offer no mitigating signal strong enough to justify continued assortment inclusion. Recommend removing this SKU at the next planogram reset and reallocating shelf space and procurement budget toward higher-performing alternatives."
SKU0043,Treatment,C,Geography,Midwest,8712.7,2485.05,0.000882,1.0,0,0.0,1.0,0.9167,0.8167,0.9833,0.1167,0.4917,0.275,0.7325,0.2236,1.25,,,,0.6305,0.2182,76549.17,5.52,Upward,0.433,0.2174,MID_HEALTH,HIGH_DELIST,MID_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: MID_HEALTH health vs MID_GMROI GMROI and positive forecast growth (+5.5%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"SilkenAura Rosemary Treatment 300ml (C-class Treatment) within Geography 'Midwest' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.22, GMROI: N/A, forecast growth: +5.5%, market strength: 0.22 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0030,Treatment,C,Geography,Midwest,7974.91,1824.91,0.003233,1.0,0,0.0,1.0,0.9667,0.9167,0.7667,0.1167,0.4917,0.275,0.73,0.2047,1.0029,25.5638,0.3712,7.5856,0.7568,0.3906,73283.73,-3.22,Downward,0.3618,0.2558,MID_HEALTH,HIGH_DELIST,MID_GMROI,DECLINE,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-3.2%), MID_HEALTH health (0.26), and HIGH_DELIST delist signal (0.73) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"GlossRoot Anti Dandruff Treatment 250ml is on a declining commercial trajectory in Treatment within Geography 'Midwest'. Health score of 0.26 and forecast growth of -3.2% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 8 no longer justifies continued full-range support, while a delist score of 0.73 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0047,Treatment,C,Geography,Midwest,8491.19,2321.55,0.00196,1.0,0,0.0,1.0,0.9333,0.8833,0.8333,0.1167,0.4917,0.275,0.7267,0.2179,1.1983,209.7602,5.4547,78.9299,0.4772,0.3965,76004.04,3.4,Upward,0.4157,0.3404,HIGH_HEALTH,HIGH_DELIST,HIGH_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: HIGH_HEALTH health vs HIGH_GMROI GMROI and positive forecast growth (+3.4%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"GlossRoot Damage Repair Treatment 300ml (C-class Treatment) within Geography 'Midwest' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.34, GMROI: 79, forecast growth: +3.4%, market strength: 0.40 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0005,Treatment,C,Geography,Midwest,10404.29,1694.3,0.004328,1.0,0,0.0,1.0,0.8667,0.95,0.75,0.1167,0.4917,0.275,0.7142,0.267,0.7137,21.7188,0.3438,4.2248,0.6621,0.3376,80641.3,-5.18,Downward,0.3621,0.1924,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,DECLINE,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-5.2%), LOW_HEALTH health (0.19), and HIGH_DELIST delist signal (0.71) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Lustra Botanix Herbal Treatment 150ml is on a declining commercial trajectory in Treatment within Geography 'Midwest'. Health score of 0.19 and forecast growth of -5.2% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 4 no longer justifies continued full-range support, while a delist score of 0.71 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0018,Hair Serum,C,Geography,Midwest,39069.85,8628.35,0.005324,0.4391,0,0.4,1.0,0.6667,0.7,0.7333,0.7333,0.4917,0.575,0.7133,0.0364,0.9922,54.1889,0.709,15.3593,0.1942,0.4186,75299.37,2.9,Upward,0.3126,0.184,LOW_HEALTH,HIGH_DELIST,MID_GMROI,FLAT,Solo,0.4,0.0,DELIST,"LOW_HEALTH health (0.18), MID_GMROI GMROI, flat forecast (+2.9%), and HIGH_DELIST delist score (0.71) all confirm removal viability.",Remove from planogram at next reset. Cancel open purchase orders. Reallocate shelf space and procurement budget to higher-performing SKUs.,"PureMane Damage Repair Hair Serum 650ml demonstrates weak commercial performance across multiple dimensions in Hair Serum within Geography 'Midwest': health score 0.18, GMROI 15, forecast growth +2.9%, and a delist score of 0.71. Its 'Solo' basket role generates minimal co-purchase dependency, and 40% of same-sub-category peers are confirmed substitutes available to absorb displaced demand. Customer sentiment (0.19) and market strength (0.42) offer no mitigating signal strong enough to justify continued assortment inclusion. Recommend removing this SKU at the next planogram reset and reallocating shelf space and procurement budget toward higher-performing alternatives."
SKU0004,Treatment,C,Geography,Midwest,10527.59,2453.59,0.001568,1.0,0,0.0,1.0,0.85,0.85,0.875,0.1167,0.4917,0.275,0.7096,0.2702,1.0214,19.183,0.2758,5.8295,0.0998,0.4841,78217.53,2.9,Upward,0.3384,0.1868,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,FLAT,Solo,0.0,0.0,DELIST,"LOW_HEALTH health (0.19), LOW_GMROI GMROI, flat forecast (+2.9%), and HIGH_DELIST delist score (0.71) all confirm removal viability.",Remove from planogram at next reset. Cancel open purchase orders. Reallocate shelf space and procurement budget to higher-performing SKUs.,"PureMane Anti Hair Fall Treatment 200ml demonstrates weak commercial performance across multiple dimensions in Treatment within Geography 'Midwest': health score 0.19, GMROI 6, forecast growth +2.9%, and a delist score of 0.71. Its 'Solo' basket role generates minimal co-purchase dependency, and limited direct substitutes were identified — verify recapture plan. Customer sentiment (0.10) and market strength (0.48) offer no mitigating signal strong enough to justify continued assortment inclusion. Recommend removing this SKU at the next planogram reset and reallocating shelf space and procurement budget toward higher-performing alternatives."
SKU0008,Treatment,C,Geography,Midwest,11223.53,4059.47,0.000931,1.0,0,0.0,1.0,0.8333,0.7667,0.9667,0.1167,0.4917,0.275,0.7033,0.288,1.5852,,,,0.4393,0.4667,80779.54,-0.74,Stable,0.3525,0.3049,HIGH_HEALTH,HIGH_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.30), MID_GMROI GMROI, and flat forecast (-0.7%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"Lustra Botanix Color Protection Treatment 150ml is a solid C-class contributor to the Treatment assortment within Geography 'Midwest'. Health score of 0.30, GMROI of N/A, and a flat forecast (-0.7%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0035,Hair Oil,C,Geography,Midwest,11694.58,2479.6,0.001633,1.0,0,0.0,1.0,0.8167,0.8333,0.85,0.1167,0.4917,0.275,0.6958,0.1318,0.8663,89.7464,0.5041,24.1493,0.2804,0.5292,76512.84,3.06,Upward,0.3987,0.2312,MID_HEALTH,MID_DELIST,HIGH_GMROI,GROWTH,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.23) and MID_DELIST delist pressure with positive forecast growth (+3.1%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"Lustra Botanix Smoothening Hair Oil 100ml is a below-average performer in Hair Oil within Geography 'Midwest', with a health score of 0.23 and a positive forecast growth (+3.1%). While commercial KPIs are under pressure — GMROI of 24 and delist score of 0.70 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0012,Hair Serum,C,Geography,Midwest,29929.07,11391.69,0.006418,0.4717,0,0.2,1.0,0.7,0.65,0.7167,0.5667,0.4917,0.55,0.6883,0.0279,1.71,24.6459,0.34,15.1455,0.5276,0.636,76204.89,2.52,Upward,0.3016,0.37,HIGH_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.2,0.0,CONTINUE,"Solid commercial health (0.37), MID_GMROI GMROI, and flat forecast (+2.5%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"GlossRoot Color Protection Hair Serum 150ml is a solid C-class contributor to the Hair Serum assortment within Geography 'Midwest'. Health score of 0.37, GMROI of 15, and a flat forecast (+2.5%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0055,Hair Oil,C,Geography,Midwest,15017.16,2369.33,0.002172,1.0,0,0.0,1.0,0.7833,0.8667,0.8,0.1167,0.4917,0.275,0.6883,0.1693,0.6446,29.4834,0.4216,5.5231,0.6962,0.3402,75427.39,3.48,Upward,0.4175,0.1892,LOW_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (+3.5%), LOW_HEALTH health (0.19), and MID_DELIST delist signal (0.69) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"PureMane Argan Oil Hair Oil 500ml is on a declining commercial trajectory in Hair Oil within Geography 'Midwest'. Health score of 0.19 and forecast growth of +3.5% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 6 no longer justifies continued full-range support, while a delist score of 0.69 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
